title,year,rating,name
Preto no Branco,2005,6.2,Drama
Holiday,2006,4.7,Drama
Holiday,2006,4.7,Musical
Holiday,2006,4.7,Romance
Seven Street Fighters,2005,6.1,Action
Seven Street Fighters,2005,6.1,Comedy
Amar Joshi Shahid Ho Gaya,2005,6.6,Comedy
Andaman Girl,2005,4.6,Comedy
Dhadkanein,2005,4.9,Romance
Ek Khiladi Ek Haseena,2005,5.9,Comedy
Ek Khiladi Ek Haseena,2005,5.9,Crime
Ek Khiladi Ek Haseena,2005,5.9,Thriller
Promise Me Not,2005,5,Comedy
Promise Me Not,2005,5,Crime
Promise Me Not,2005,5,Fantasy
Jai besoin dair,2005,7.6,Drama
Kal: Yesterday and Tomorrow,2005,6.5,Drama
Kal: Yesterday and Tomorrow,2005,6.5,Mystery
Kal: Yesterday and Tomorrow,2005,6.5,Thriller
Kalabush,2002,6.9,Comedy
Pyare Mohan,2006,3.2,Comedy
Pyare Mohan,2006,3.2,Drama
Pyare Mohan,2006,3.2,Romance
Saving Private Perez,2011,6,Adventure
Saving Private Perez,2011,6,Comedy
Saving Private Perez,2011,6,Western
Boy Called Twist,2004,7.2,Drama
Hold Up Down,2005,6.8,Comedy
Arch Angels,2006,5.3,Adventure
Arch Angels,2006,5.3,Comedy
Whole New Thing,2005,6.8,Comedy
Whole New Thing,2005,6.8,Drama
The Payback,2009,5.6,Drama
The Payback,2009,5.6,Thriller
Felix Ende,2004,6,Drama
Homemade Hillbilly Jam,2005,7.8,Documentary
Kometen,2005,5.8,Drama
4 Minutes,2006,7.4,Drama
4 Minutes,2006,7.4,Music
The Traveler,2005,8.1,Drama
Rose,2005,7,Drama
Skinwalkers,2006,4.6,Action
Skinwalkers,2006,4.6,Fantasy
Skinwalkers,2006,4.6,Horror
Andiamo!,2004,7.5,Documentary
The Burnt Theatre,2005,6.9,Documentary
The Burnt Theatre,2005,6.9,War
Cut Sleeve Boys,2006,6.2,Comedy
Cut Sleeve Boys,2006,6.2,Romance
Eri Eri rema sabakutani,2005,6.7,Drama
Eri Eri rema sabakutani,2005,6.7,Music
Eri Eri rema sabakutani,2005,6.7,Sci-Fi
Enchanted,2007,7.1,Animation
Enchanted,2007,7.1,Comedy
Enchanted,2007,7.1,Family
Gegen die Kultur,2004,6.4,Documentary
Tale of Cinema,2005,7.1,Drama
Mongolian Ping Pong,2005,6.6,Comedy
Mongolian Ping Pong,2005,6.6,Drama
A Mind of Her Own,2006,5.7,Drama
Molly in the World,2005,4.7,Drama
The Prince and the Pauper,2005,7.1,Drama
Return to the Land of Wonders,2004,6.9,Documentary
Return to the Land of Wonders,2004,6.9,War
Unter dem Eis,2005,6.9,Drama
A Stranger of Mine,2005,7.8,Comedy
A Stranger of Mine,2005,7.8,Drama
A Stranger of Mine,2005,7.8,Romance
The Bird Preachers,2005,7.1,Comedy
15,2005,5.9,Action
15,2005,5.9,Drama
1980,2003,5.4,Comedy
7 Virgins,2005,6.3,Crime
7 Virgins,2005,6.3,Drama
Bolletjes blues!,2006,5.2,Musical
Bølle Bob og Smukke Sally,2005,2.5,Family
Bølle Bob og Smukke Sally,2005,2.5,Musical
The Cross and Bones,2005,5.9,Documentary
Falling,2005,5.5,Drama
The Woman in the Dream,2005,6.2,Drama
Screaming Masterpiece,2005,7.3,Documentary
Screaming Masterpiece,2005,7.3,Music
Invisible Waves,2006,6.7,Drama
Invisible Waves,2006,6.7,Thriller
The Magician,2005,6.6,Crime
The Magician,2005,6.6,Drama
Mengaloth,2005,6.4,Fantasy
N (Io e Napoleone),2006,6.3,Comedy
N (Io e Napoleone),2006,6.3,History
N (Io e Napoleone),2006,6.3,War
Road Signs: The Movie,2001,8.2,Comedy
"Romulus, My Father",2007,6.7,Biography
"Romulus, My Father",2007,6.7,Drama
Stranded,2006,6.9,Drama
Tentang dia,2005,7.4,Drama
Toro negro,2005,6.9,Documentary
W.C.,2007,3.7,Drama
W.C.,2007,3.7,Music
W.C.,2007,3.7,Romance
The Waking Dead,2004,5.6,Thriller
A Wicked Tale,2005,7,Thriller
The 10th Amendment Project,2005,4.7,Drama
The 10th Amendment Project,2005,4.7,Romance
2095,2007,5.3,Drama
2095,2007,5.3,Romance
2095,2007,5.3,Sci-Fi
Dead Tone,2007,4.7,Horror
Dead Tone,2007,4.7,Thriller
90 millas,2005,6.9,Drama
After...,2006,3.3,Horror
After...,2006,3.3,Thriller
The Anna Cabrini Chronicles,2005,8,Drama
Away (A)wake,2005,5.5,Drama
Away (A)wake,2005,5.5,Romance
Backlash,2006,3.7,Action
Backlash,2006,3.7,Thriller
The Bag Man,2005,6.2,Comedy
The Basement,2005,4.2,Action
The Basement,2005,4.2,Comedy
The Beast of Bray Road,2005,3.7,Horror
Big Rig,2007,6.5,Documentary
Black Snake Moan,2006,7,Drama
Black Snake Moan,2006,7,Music
Bloodline,2005,4.6,Drama
"Bob Smith, U.S.A.",2005,6.9,Documentary
Buy It Now,2005,5.6,Drama
Bye Bye Miss Goodnight,2005,6.1,Comedy
Bye Bye Miss Goodnight,2005,6.1,Drama
La caja,2005,7.9,Thriller
Camille,2008,6.1,Adventure
Camille,2008,6.1,Comedy
Camille,2008,6.1,Drama
Code Name: The Cleaner,2007,4.5,Action
Code Name: The Cleaner,2007,4.5,Comedy
Code Name: The Cleaner,2007,4.5,Crime
El cobrador: In God We Trust,2006,6,Drama
Cold Storage,2009,4.7,Thriller
The Crooked Corner,2005,8.2,Mystery
El custodio,2006,6.6,Drama
Daddy Day Camp,2007,2.9,Comedy
Daddy Day Camp,2007,2.9,Family
Darkon,2006,6.8,Documentary
Darkon,2006,6.8,Fantasy
Dead in Texas,2005,8.7,Action
Dead in Texas,2005,8.7,Comedy
Dead in Texas,2005,8.7,Thriller
Automatons,2006,4.9,Horror
Automatons,2006,4.9,Sci-Fi
La doble vida del faquir,2005,6.7,Documentary
"Double Pleasure, Double Pain",2008,8.2,Drama
Dreaming on Christmas,2005,8.5,Comedy
Dreaming on Christmas,2005,8.5,Romance
Drifting Elegant,2006,7.9,Drama
Driving to Zigzigland,2006,7.7,Comedy
"Ears, Open. Eyeballs, Click.",2005,7.9,Documentary
Envy,2005,6.4,Drama
Fade,2007,7,Drama
Fade,2007,7,Horror
Fair Game,2005,2.9,Drama
Fall Into Me,2006,4.6,Comedy
Fall Into Me,2006,4.6,Drama
Flakes,2007,6,Comedy
The Unknown Trilogy,2007,3.8,Drama
The Unknown Trilogy,2007,3.8,Horror
The Unknown Trilogy,2007,3.8,Sci-Fi
Intervention,2007,5,Drama
VooDoo Curse: The Giddeh,2006,2.5,Horror
The Gigolos,2006,5.7,Comedy
Girls Never Call,2005,8.1,Comedy
A Good Band Is Easy to Kill,2005,8.7,Documentary
A Good Band Is Easy to Kill,2005,8.7,Music
Goodbye Hello,2005,6.9,Drama
Grindhouse,2007,7.6,Action
Grindhouse,2007,7.6,Horror
Grindhouse,2007,7.6,Thriller
Growing Up Thirty,2005,7.2,Comedy
The Guardian,2006,3.7,Horror
The Heater,2005,6.5,Thriller
Pierrepoint: The Last Hangman,2005,7.5,Biography
Pierrepoint: The Last Hangman,2005,7.5,Crime
Pierrepoint: The Last Hangman,2005,7.5,Drama
Pizza Girl,2005,7.1,Comedy
Pizza Girl,2005,7.1,Drama
Pizza Girl,2005,7.1,Fantasy
Plan B,2009,8.8,Documentary
Plan B,2009,8.8,Music
Press On,2005,6.8,Documentary
Press On,2005,6.8,Music
Project Kashmir,2008,7.3,Documentary
Pursuit of Equality,2005,6.6,Documentary
Quarter Life Crisis,2006,3.1,Comedy
Quarter Life Crisis,2006,3.1,Drama
Quarter Life Crisis,2006,3.1,Romance
Rambo,2008,7,Action
Rambo,2008,7,Thriller
Rambo,2008,7,War
Real: The Movie,2005,6.2,Documentary
Real: The Movie,2005,6.2,Sport
Rescue Dawn,2006,7.3,Adventure
Rescue Dawn,2006,7.3,Biography
Rescue Dawn,2006,7.3,Drama
Satan Hates You,2010,4.6,Horror
Haunted Forest,2007,3.7,Horror
School for Scoundrels,2006,5.9,Comedy
The Simpsons Movie,2007,7.4,Adventure
The Simpsons Movie,2007,7.4,Animation
The Simpsons Movie,2007,7.4,Comedy
Song of Songs,2005,4.6,Drama
South of Hell,2005,6.6,Horror
Summer of the Eagle,2009,8,Comedy
Summer of the Eagle,2009,8,Family
On Probation,2005,7.6,Action
On Probation,2005,7.6,Comedy
On Probation,2005,7.6,Crime
The Tiger Brigades,2006,6,Action
The Tiger Brigades,2006,6,Adventure
The Tiger Brigades,2006,6,Crime
Frankie,2005,6,Drama
Na Verkhney Maslovke,2005,7,Drama
Antarctic Journal,2005,6,Horror
Antarctic Journal,2005,6,Mystery
Antarctic Journal,2005,6,Thriller
Chicken Elections,2005,7.5,Comedy
Chicken Elections,2005,7.5,Documentary
Pátrání po Ester,2005,7.3,Documentary
Stories of Lost Souls,2005,5.6,Comedy
Stories of Lost Souls,2005,5.6,Drama
Stories of Lost Souls,2005,5.6,Thriller
Loving Him,2002,6.1,Romance
Good Boys,2005,5.1,Crime
Good Boys,2005,5.1,Drama
Good Boys,2005,5.1,Romance
Rabbit Over the Void,2006,6.1,Comedy
The Aggressives,2005,6.5,Documentary
Camino al andar,2005,5.2,Documentary
The Flamenco Clan,2005,7,Documentary
Más allá de la alambrada,2005,7,Documentary
Nevar en Buenos Aires,2007,6.6,Drama
Descent,2007,4.8,Drama
Descent,2007,4.8,Thriller
The Gits,2005,8.2,Documentary
Southbounders,2005,6.5,Drama
"You, Me and Dupree",2006,5.6,Comedy
"You, Me and Dupree",2006,5.6,Romance
Bharathchandran I.P.S,2005,5.6,Action
Bharathchandran I.P.S,2005,5.6,Thriller
Ki no umi,2004,6.7,Drama
Komplett galen,2004,4.2,Comedy
Marina,2003,8,Documentary
Niñas de hojalata,2003,7,Documentary
True Spirit,2005,4.1,Comedy
Shooters,2005,7.8,Documentary
La traductrice,2006,6.3,Drama
La traductrice,2006,6.3,Thriller
Act Your Age,2011,6.4,Comedy
Act Your Age,2011,6.4,Drama
"Maradona, the Hand of God",2007,5.7,Biography
"Maradona, the Hand of God",2007,5.7,Sport
1:1,2006,6.1,Drama
Synesthesia,2005,5.8,Thriller
Grenzverkehr,2005,6.3,Comedy
Grenzverkehr,2005,6.3,Drama
Ich Dich auch,2005,6.5,Documentary
Khottabych,2006,6.2,Adventure
Khottabych,2006,6.2,Comedy
Khottabych,2006,6.2,Fantasy
KlassenLeben,2005,8.3,Documentary
Life on the Longboard,2005,6.2,Drama
Lotto,2006,5.2,Comedy
Monte Grande: What Is Life?,2004,7.4,Documentary
Max Minsky and Me,2007,6.6,Comedy
Max Minsky and Me,2007,6.6,Romance
Pyl,2005,7.3,Comedy
Pyl,2005,7.3,Drama
Pyl,2005,7.3,Sci-Fi
Pîkan fûfu,2005,5.3,Romance
Ring of the Bishop,2004,6.7,Drama
Double Suicide Elegy,2005,7.4,Drama
School Daze,2005,6.9,Comedy
School Daze,2005,6.9,Drama
Andersen. Zhizn bez lyubvi,2006,5.7,Adventure
Measures to Better the World,2005,5.7,Comedy
Wild Chicks,2006,5.9,Adventure
Wild Chicks,2006,5.9,Family
Bhairav,2001,5,Action
Los héroes y el tiempo,2005,6.7,Documentary
Jeune homme,2006,6.6,Comedy
Leitin að Rajeev,2002,7.5,Documentary
Vremya sobirat kamni,2005,7.1,War
Koottu,2004,3.5,Action
Koottu,2004,3.5,Comedy
Koottu,2004,3.5,Drama
Date Movie,2006,2.7,Comedy
Date Movie,2006,2.7,Romance
A Blue Automobile,2004,6.4,Drama
Auto Shankar,2005,5.1,Action
Auto Shankar,2005,5.1,Romance
A Bug and a Bag of Weed,2006,5.1,Comedy
Catarsis,2004,3,Drama
Chand Sa Roshan Chehra,2005,4.4,Romance
Black Brush,2005,6.1,Comedy
Gin no enzeru,2004,5.8,Drama
Hinokio: Inter Galactic Love,2005,6.7,Drama
Hinokio: Inter Galactic Love,2005,6.7,Sci-Fi
Sex hopp & kärlek,2005,5.1,Drama
Ssukh,2005,5.4,Comedy
Ssukh,2005,5.4,Family
Ssukh,2005,5.4,Romance
Ten Canoes,2006,7,Adventure
Ten Canoes,2006,7,Comedy
Ten Canoes,2006,7,Drama
Unnatural & Accidental,2006,5,Crime
Unnatural & Accidental,2006,5,Drama
Unnatural & Accidental,2006,5,Mystery
White Knuckles,2004,6.7,Crime
White Knuckles,2004,6.7,Thriller
Bathhouse,2005,5.2,Drama
Gilles,2005,5.9,Drama
Gilles,2005,5.9,Fantasy
Gilles,2005,5.9,Mystery
La dama boba,2006,6,Comedy
Gamera the Brave,2006,6.8,Action
Gamera the Brave,2006,6.8,Adventure
Gamera the Brave,2006,6.8,Family
Hamada yelab,2005,2.9,Comedy
Hotel Tívoli,2007,5.4,Drama
Los mánagers,2006,2.9,Comedy
Qaisy & Laila,2005,6.4,Drama
Qaisy & Laila,2005,6.4,Romance
Qaisy & Laila,2005,6.4,War
The Road to Guantanamo,2006,7.5,Documentary
The Road to Guantanamo,2006,7.5,Drama
The Road to Guantanamo,2006,7.5,War
Takaw-tingin,2004,6.2,Drama
Tanaka Hiroshi no subete,2005,5,Comedy
Old Bookstore,2005,6.8,Documentary
The Other Side of Burka,2004,7.7,Documentary
5 Conversations,2005,5,Drama
51 Birch Street,2005,7.4,Documentary
Arthur! A Celebration of Life,2005,7.1,Drama
Being Caribou,2004,7.6,Documentary
Bowser Makes a Movie,2005,4.3,Comedy
Cain and Abel,2006,5.8,Comedy
Cain and Abel,2006,5.8,Crime
The Conrad Boys,2006,6.1,Drama
The Conrad Boys,2006,6.1,Romance
Crippled Creek,2005,2.7,Horror
Death Plots,2005,4,Horror
Experiment,2005,6.2,Thriller
Façade,2005,7.3,Drama
Half Nelson,2006,7.2,Drama
Hit Me,2005,5.1,Crime
Hit Me,2005,5.1,Thriller
The Host,2006,7,Action
The Host,2006,7,Horror
The Host,2006,7,Sci-Fi
Invisible,2005,8.6,Documentary
Keeping the Peace,2009,6.6,Documentary
Learning to Swallow,2005,6.4,Documentary
High Hopes,2006,4.5,Comedy
High Hopes,2006,4.5,Crime
The Night of the White Pants,2006,6,Comedy
The Night of the White Pants,2006,6,Drama
Old Joy,2006,6.7,Drama
One Bright Shining Moment,2005,7.7,Documentary
One Way to Valhalla,2009,6,Drama
Paved with Good Intentions,2006,7.7,Crime
Paved with Good Intentions,2006,7.7,Drama
Paved with Good Intentions,2006,7.7,Thriller
Pipeline,2007,7,Drama
Pipeline,2007,7,Horror
Prey,2007,4.7,Adventure
Prey,2007,4.7,Drama
Prey,2007,4.7,Horror
Ride or Die,2005,2,Action
Ride or Die,2005,2,Western
Section 8,2006,4,Drama
Shelf Life,2005,7.7,Comedy
The Situation,2006,6.4,Drama
Sweet Good Fortune,2006,8.2,Comedy
Tsotsi,2005,7.3,Crime
Tsotsi,2005,7.3,Drama
The Dark Knight,2008,9,Action
The Dark Knight,2008,9,Crime
The Dark Knight,2008,9,Drama
Wait Means Never,2005,6.3,Drama
The Garden,2005,8.6,Documentary
Alice in Wonderland,2005,3.2,Drama
Alice in Wonderland,2005,3.2,Romance
Love Is All,2007,7,Comedy
Love Is All,2007,7,Romance
Animusu anima,2005,5.6,Romance
Antifilm,2002,6.5,Comedy
Way of Blue Sky,2005,6.5,Drama
Ben Johnson,2005,5.3,Action
Ben Johnson,2005,5.3,Crime
Ben Johnson,2005,5.3,Thriller
The Red Shoes,2005,5.9,Drama
The Red Shoes,2005,5.9,Horror
The Red Shoes,2005,5.9,Mystery
Chulsoo & Younghee,2005,6.2,Comedy
Chulsoo & Younghee,2005,6.2,Fantasy
Chulsoo & Younghee,2005,6.2,Romance
DV: Domestic Violence,2005,6.3,Drama
Deiji,2006,7.6,Drama
Deiji,2006,7.6,Romance
Until the Lights Come Back,2005,6.8,Drama
Déracine,2004,7.7,Drama
What a Wonderful Place,2005,7.1,Drama
Festival,2005,6.1,Comedy
Festival,2005,6.1,Drama
Gachapon,2004,8.3,Drama
Guuzen nimo saiaku na shounen,2003,6.9,Drama
Guuzen nimo saiaku na shounen,2003,6.9,Romance
A Gap in the Skin,2005,5.1,Drama
Snowy Love Fall in Spring,2005,6.8,Drama
Snowy Love Fall in Spring,2005,6.8,History
Snowy Love Fall in Spring,2005,6.8,Romance
The Man Behind the Scissors,2005,6.8,Crime
The Man Behind the Scissors,2005,6.8,Thriller
Ichigo no kakera,2005,7.2,Drama
Dogs & Cats,2004,7,Comedy
Kung Fu Mahjong,2005,5.7,Comedy
Kamachi,2004,7.8,Biography
Canary,2004,7.1,Drama
Krithyam,2005,3.6,Action
Krithyam,2005,3.6,Thriller
Linda Linda Linda,2005,7.6,Comedy
Linda Linda Linda,2005,7.6,Drama
Linda Linda Linda,2005,7.6,Music
Born and Bred,2006,6.4,Drama
Crystal River,2008,4.9,Drama
Danika,2006,5.7,Drama
Danika,2006,5.7,Horror
Danika,2006,5.7,Mystery
Descansos,2006,5.8,Drama
Descansos,2006,5.8,Thriller
Everyone Their Grain of Sand,2005,7.4,Documentary
Ghetto Dawg 2,2005,5.9,Drama
Harlem Hostel,2010,4.1,Comedy
Harlem Hostel,2010,4.1,Drama
The Horrible Flowers,2006,7.9,Drama
The House Is Burning,2006,6.2,Drama
Love Trap,2005,6.5,Drama
Lubbock Lights,2003,8.5,Documentary
The Men in White,2005,5.9,Action
Night of Anubis,2005,4.3,Adventure
The Pacific and Eddy,2007,5.4,Drama
Smoking/Non-Smoking,2011,7.6,Drama
Platinum Illusions,2011,6.6,Action
Platinum Illusions,2011,6.6,Drama
Red White Black & Blue,2006,7,Documentary
Shanghai Kiss,2007,6.8,Comedy
Shanghai Kiss,2007,6.8,Drama
Shanghai Kiss,2007,6.8,Romance
The Shark Is Still Working,2007,7.6,Documentary
Tan Lines,2005,3.7,Drama
Tan Lines,2005,3.7,Romance
Territory,2005,7.7,Drama
There Will Be Blood,2007,8.1,Drama
There Will Be Blood,2007,8.1,History
Park,2006,5.9,Comedy
Park,2006,5.9,Drama
Premonitions,2005,6.6,Thriller
Sir! No Sir!,2005,7.8,Documentary
Sir! No Sir!,2005,7.8,War
Things We Lost in the Fire,2007,7.2,Drama
Bathory: Countess of Blood,2008,6,Biography
Bathory: Countess of Blood,2008,6,Drama
Bathory: Countess of Blood,2008,6,Fantasy
World Trade Center,2006,6,Drama
World Trade Center,2006,6,History
World Trade Center,2006,6,Thriller
Automaton Transfusion,2006,3.8,Horror
Bloody Mary,2006,3.6,Horror
Bloody Mary,2006,3.6,Thriller
Bruce & Me,2004,7.9,Crime
Bruce & Me,2004,7.9,Documentary
Dreaming Lhasa,2005,6.5,Adventure
Dreaming Lhasa,2005,6.5,Drama
Dreaming Lhasa,2005,6.5,Mystery
Kiki and Herb Reloaded,2005,6.8,Comedy
Kiki and Herb Reloaded,2005,6.8,Music
The Last Time,2006,6.2,Comedy
The Last Time,2006,6.2,Drama
The Last Time,2006,6.2,Thriller
Little Big Top,2006,6.5,Comedy
A Perfect Day,2005,6.2,Drama
Saturday Morning,2007,6.8,Comedy
Saturday Morning,2007,6.8,Fantasy
Saturday Morning,2007,6.8,Romance
You Bet Your Life,2005,6.3,Drama
You Bet Your Life,2005,6.3,Thriller
Altitude,2005,6.7,Documentary
Honey and the Pig,2005,4.5,Comedy
La mia squadra del cuore,2003,6,Comedy
Slow,2004,7,Crime
The Spirit of Annie Mae,2002,8.7,Documentary
The Spirit of Annie Mae,2002,8.7,Mystery
Too Beautiful,2005,2.8,Comedy
Alibi,2007,7,Crime
Alibi,2007,7,Drama
Alibi,2007,7,Mystery
Arizona,2004,6.6,Drama
The Bulls of Suburbia,2004,6.4,Documentary
Diggers,2006,6.4,Comedy
Diggers,2006,6.4,Drama
The Express,2008,7.3,Biography
The Express,2008,7.3,Drama
The Express,2008,7.3,Sport
Good Time Max,2007,6.2,Drama
Rolling,2007,5.5,Drama
Rolling,2007,5.5,Music
Rolling,2007,5.5,Romance
"Sex, Shoes & Unicorns",2005,7.3,Comedy
Something Better,2003,7.2,Comedy
Something Better,2003,7.2,Drama
Spinning Into Butter,2007,4.2,Drama
Summer School,2006,5.1,Horror
Vier Töchter,2006,6.1,Drama
Wicked Little Things,2006,5.1,Drama
Wicked Little Things,2006,5.1,Fantasy
Wicked Little Things,2006,5.1,Horror
Basta un niente,2006,5.8,Comedy
Confederate Goliath,2004,8.7,Documentary
Due Process,2006,5,Drama
Open Water 2: Adrift,2006,5.1,Adventure
Open Water 2: Adrift,2006,5.1,Drama
Open Water 2: Adrift,2006,5.1,Horror
Homestead Artifact,2001,5.9,Documentary
Rafters,2006,5.6,Comedy
Love Song for Rapper,2003,5.8,Comedy
Love Song for Rapper,2003,5.8,Drama
Love Song for Rapper,2003,5.8,Horror
The Roses of the Desert,2006,6.6,Comedy
The Roses of the Desert,2006,6.6,War
Show de Bola,2007,5.2,Crime
Show de Bola,2007,5.2,Drama
Show de Bola,2007,5.2,Sport
Ya ana ya khalty,2005,4.8,Comedy
Barn av vår tid,2005,6.3,Drama
Garuda,2004,4.4,Fantasy
Necromancer,2005,5.7,Crime
Necromancer,2005,5.7,Fantasy
Necromancer,2005,5.7,Horror
Werewolf Warrior,2004,5.3,Action
Werewolf Warrior,2004,5.3,Fantasy
Werewolf Warrior,2004,5.3,Horror
Rokonok,2006,5.6,Drama
30,2007,7.8,Comedy
Aham Premasmi,2005,5.9,Romance
Andhakarer Shabdo,2006,6.4,Drama
Angli: The Movie,2005,3.7,Action
Angli: The Movie,2005,3.7,Crime
Angli: The Movie,2005,3.7,Thriller
Bug Me Not!,2005,4.8,Fantasy
Bug Me Not!,2005,4.8,Musical
Bug Me Not!,2005,4.8,Romance
DeGenere,2003,8,Comedy
Delwende,2005,6.6,Drama
The Distance,2006,6.1,Thriller
The Companion,2006,7.2,Drama
Dumber Heroes,2005,4.3,Action
Dumber Heroes,2005,4.3,Comedy
The Silly Age,2006,6.7,Drama
Faltu,2005,5,Drama
The Road,2006,7.1,Drama
The Unusual Youth,2005,5.4,Romance
Imitation,2007,4.9,Drama
The Law of Romance,2003,6.5,Comedy
The Law of Romance,2003,6.5,Romance
Kasak,2005,4.6,Drama
Sars Wars,2004,6,Action
Sars Wars,2004,6,Comedy
Sars Wars,2004,6,Fantasy
The Last Supper,2005,6,Drama
The Last Supper,2005,6,Horror
The Last Supper,2005,6,Mystery
The Leap Years,2008,6.3,Romance
Nor chor,2002,5.7,Action
Nor chor,2002,5.7,Drama
Under the Same Moon,2005,5.9,Drama
Suffocation,2005,5.8,Thriller
Veinte años no es nada,2004,7.5,Documentary
Africa United,2005,6.3,Comedy
Africa United,2005,6.3,Sport
Anastasiya Slutskaya,2003,5.7,Drama
Anastasiya Slutskaya,2003,5.7,History
Anastasiya Slutskaya,2003,5.7,War
August,2008,5.4,Drama
Welcome Home,2006,6,Comedy
Welcome Home,2006,6,Drama
Welcome Home,2006,6,Romance
Fratricide,2005,6.7,Drama
Bug,2006,6.1,Drama
Bug,2006,6.1,Horror
Bug,2006,6.1,Thriller
Sinema bir mucizedir,2005,5.2,Drama
Krisana,2005,6.9,Drama
A Line in the Sand,2009,6.5,Drama
A Line in the Sand,2009,6.5,War
Lovember,2005,2.6,Drama
Lovember,2005,2.6,Romance
The Holy Man,2005,6.2,Comedy
We Are All Fine,2005,7.1,Drama
El Manara,2004,4.9,Drama
Mariam,2005,3.7,Drama
Melody of Space,2004,8.7,Drama
Mojave Phone Booth,2006,5.9,Drama
Morituri,2007,4.4,Drama
Neal N Nikki,2005,3.3,Comedy
Neal N Nikki,2005,3.3,Musical
Neal N Nikki,2005,3.3,Romance
Never Ending Thermal,2004,8.2,Documentary
On Native Soil,2006,7.6,Documentary
Magic Carpet Ride,2005,7.4,Comedy
Magic Carpet Ride,2005,7.4,Drama
Quiet Night In,2005,5.9,Comedy
Reality Shock,2005,6.7,Documentary
Rebirth Island,2004,7.8,Drama
Rodeo colorado,2005,7.5,Documentary
The Journey,2004,7,Drama
The Journey,2004,7,Romance
Sanfermines 78,2005,8.1,Documentary
My Bitter Sweet Taiwan,2004,7.5,Drama
"Hot Country, Cold Winter",2016,3.5,Drama
A Perfect Couple,2005,6.8,Drama
Ungu Violet,2005,6.4,Drama
"Wake Up, Arezu!",2005,7.6,Drama
Yek teke nan,2005,7.2,Drama
Voice,2005,6.5,Horror
You Did What?,2006,4.5,Comedy
Back to Bosnia,2005,8.1,Crime
Back to Bosnia,2005,8.1,Documentary
Back to Bosnia,2005,8.1,War
Crazy Eights,2006,4,Horror
Dan Aykroyd Unplugged on UFOs,2005,6,Documentary
Essayette,2008,6.2,Drama
Garbo,2005,8.3,Biography
Garbo,2005,8.3,Documentary
Home of the Giants,2007,6.3,Crime
Home of the Giants,2007,6.3,Drama
Home of the Giants,2007,6.3,Sport
Just Like the Son,2006,7.5,Drama
Knock Knock,2007,3.1,Horror
Looking for Prince Charming,2006,6.1,Horror
Looking for Prince Charming,2006,6.1,Thriller
Love + Hate,2005,6.9,Drama
Red Road,2006,6.8,Drama
Red Road,2006,6.8,Mystery
Red Road,2006,6.8,Thriller
Sea of Dust,2008,3.4,Comedy
Sea of Dust,2008,3.4,Fantasy
Sea of Dust,2008,3.4,Horror
Still Green,2007,4.3,Drama
The Tournament,2009,6.1,Action
The Tournament,2009,6.1,Thriller
Tower Heist,2011,6.2,Action
Tower Heist,2011,6.2,Comedy
Tower Heist,2011,6.2,Crime
Web of Deceit,2007,8.2,Action
Web of Deceit,2007,8.2,Thriller
Two Players from the Bench,2005,7.5,Comedy
Hermanos Oligor,2005,7.5,Documentary
Letters from Kanai Nirai,2005,6.3,Drama
Ovsunchu,2003,8.2,Adventure
Perfect Killer,2005,5.8,Action
Perfect Killer,2005,5.8,Comedy
Defenders of Riga,2007,7,Action
Defenders of Riga,2007,7,Drama
Defenders of Riga,2007,7,History
Les saignantes,2005,6.3,Sci-Fi
Seua rawng hai,2005,7,Documentary
The Naked and the Living Dead,2003,2.7,Horror
The Deep Red,2005,6.7,Drama
The Deep Red,2005,6.7,Thriller
Tbilisi-Tbilisi,2005,7.4,Comedy
Tbilisi-Tbilisi,2005,7.4,Drama
Ultraman,2004,6.3,Action
Ultraman,2004,6.3,Drama
Ultraman,2004,6.3,Fantasy
Extra Credit,2003,6.8,Comedy
Drifting States,2005,6.6,Drama
American Visa,2005,6.2,Crime
American Visa,2005,6.2,Drama
American Visa,2005,6.2,Romance
Aphelium,2005,8.6,Drama
Athadu,2005,8.4,Action
Athadu,2005,8.4,Comedy
Athadu,2005,8.4,Musical
Color of Pain,2001,5.8,Crime
Gympl,2007,6.2,Comedy
Gympl,2007,6.2,Crime
Gympl,2007,6.2,Drama
Hansel and Gretel,2003,6.8,Adventure
Hansel and Gretel,2003,6.8,Drama
Hansel and Gretel,2003,6.8,Family
Igra v modern,2003,6.2,History
Locos de la bandera,2005,7.6,Documentary
Mein ganz gewöhnliches Leben,2005,7.2,Drama
Divorce Attorney,2002,4.9,Comedy
Murudeka 17805,2001,3.1,Action
Murudeka 17805,2001,3.1,Drama
Murudeka 17805,2001,3.1,War
Mémoire en détention,2004,8.2,Drama
Nana,2005,7.2,Drama
Nana,2005,7.2,Music
Nana,2005,7.2,Romance
Counting the Days,2005,6.8,Comedy
Counting the Days,2005,6.8,Thriller
Dumplings,2004,6.8,Drama
Dumplings,2004,6.8,Horror
Gol & Gincu,2005,7.1,Comedy
Gol & Gincu,2005,7.1,Romance
Gol & Gincu,2005,7.1,Sport
Infection,2005,5.4,Horror
A Perfect Match,2007,6.5,Comedy
A Perfect Match,2007,6.5,Drama
A Perfect Match,2007,6.5,Romance
Telma demain,2005,6,Drama
The Torturer,2005,4.2,Horror
2:37,2006,6.9,Drama
Durchfahrtsland,2005,8,Documentary
The Real Blair Witch,2003,7,Documentary
BoyTown,2006,5.4,Comedy
